ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date
QQQ,bollinger_lower,2025-08-13,short,577.9012,next_pivot_target,0.5182,True,6,574.9067,2025-08-19
META,bollinger_lower,2025-10-01,long,723.6859,next_pivot_target,2.6412,True,26,742.8,2025-10-27
AMZN,bollinger_lower,2025-09-09,short,237.2527,next_pivot_target,1.43,True,1,233.86,2025-09-10
NVDA,bollinger_lower,2025-08-29,long,170.544,next_pivot_target,8.0601,True,24,184.29,2025-09-22
META,bollinger_lower,2025-10-30,long,676.3355,next_pivot_target,-10.0,False,8,608.702,2025-11-07
JPM,bollinger_lower,2025-09-04,short,303.3901,next_pivot_target,2.0832,True,1,297.07,2025-09-05
GOOGL,bollinger_lower,2025-10-30,short,282.8094,next_pivot_target,-10.0,False,25,311.0903,2025-11-24
WMT,bollinger_lower,2025-10-14,short,107.2231,next_pivot_target,5.5148,True,17,101.31,2025-10-31
TSLA,bollinger_lower,2025-11-14,long,399.8913,next_pivot_target,4.7485,True,3,418.88,2025-11-17
AAPL,bollinger_lower,2025-07-31,long,211.3684,next_pivot_target,0.1663,True,1,211.72,2025-08-01
MSFT,bollinger_lower,2025-11-06,long,497.3581,next_pivot_target,3.0381,True,7,512.4683,2025-11-13
XLE,bollinger_lower,2025-11-10,short,45.4042,next_pivot_target,2.3566,True,11,44.3342,2025-11-21
VXX,bollinger_lower,2025-12-22,long,27.1853,next_pivot_target,4.6032,True,29,28.4367,2026-01-20
BAC,bollinger_lower,2025-08-07,long,45.2092,next_pivot_target,1.2588,True,1,45.7783,2025-08-08
GLD,bollinger_lower,2026-01-20,short,445.7507,next_pivot_target,-10.0,False,8,490.3258,2026-01-28
MSFT,bollinger_lower,2026-01-14,long,464.9702,next_pivot_target,2.2969,True,13,475.6499,2026-01-27
META,bollinger_lower,2026-01-12,long,642.8138,next_pivot_target,2.3194,True,10,657.7233,2026-01-22
MSFT,bollinger_lower,2026-01-29,long,440.4032,next_pivot_target,-10.0,False,7,396.3629,2026-02-05
DIA,bollinger_lower,2025-10-27,short,478.3089,next_pivot_target,1.7553,True,8,469.9133,2025-11-04
XLF,bollinger_lower,2025-08-01,long,51.6356,next_pivot_target,2.2874,True,12,52.8167,2025-08-13
JPM,bollinger_lower,2026-01-13,long,308.7142,next_pivot_target,0.2497,True,112,309.485,2026-05-05
TSLA,bollinger_lower,2026-02-04,long,398.4901,next_pivot_target,7.6856,True,7,429.1166,2026-02-11
AMZN,bollinger_lower,2026-01-08,short,244.2013,next_pivot_target,2.1477,True,6,238.9567,2026-01-14
BAC,bollinger_lower,2026-02-24,long,50.3783,next_pivot_target,4.3902,True,2,52.59,2026-02-26
XLK,bollinger_lower,2025-11-18,long,139.5679,next_pivot_target,3.0645,True,2,143.845,2025-11-20
TSLA,bollinger_lower,2026-03-19,long,380.4647,next_pivot_target,-10.0,False,19,342.4182,2026-04-07
GOOGL,bollinger_lower,2026-01-09,short,325.2647,next_pivot_target,1.2537,True,11,321.1868,2026-01-20
QQQ,bollinger_lower,2025-10-29,short,631.6224,next_pivot_target,0.2748,True,1,629.8867,2025-10-30
SPY,bollinger_lower,2025-09-09,short,653.0932,next_pivot_target,0.8676,True,192,647.4267,2026-03-20
META,bollinger_lower,2026-03-26,long,541.644,next_pivot_target,11.0028,True,13,601.24,2026-04-08
NVDA,bollinger_lower,2022-05-09,long,17.7686,ma_exit_ema9,-0.977,False,1,17.595,2022-05-10
AAPL,bollinger_lower,2022-05-09,long,156.1072,ma_exit_ema9,-1.0231,False,1,154.51,2022-05-10
XLK,bollinger_lower,2022-05-09,long,69.3606,ma_exit_ema9,-1.1038,False,1,68.595,2022-05-10
QQQ,bollinger_lower,2022-05-09,long,305.3556,ma_exit_ema9,-1.505,False,1,300.76,2022-05-10
WMT,bollinger_lower,2022-05-06,long,49.5657,ma_exit_ema9,1.7573,True,3,50.4367,2022-05-09
AAPL,bollinger_lower,2022-05-12,long,145.0128,ma_exit_ema9,1.4462,True,1,147.11,2022-05-13
WMT,bollinger_lower,2022-05-17,long,42.8486,ma_exit_ema9,-4.7577,False,1,40.81,2022-05-18
XLK,bollinger_lower,2022-05-12,long,66.7507,ma_exit_ema9,1.7667,True,1,67.93,2022-05-13
XLE,bollinger_lower,2022-06-16,long,38.6384,ma_exit_ema9,-4.9003,False,1,36.745,2022-06-17
XLE,bollinger_lower,2022-06-20,long,37.373,ma_exit_ema9,2.2663,True,1,38.22,2022-06-21
XLE,bollinger_lower,2022-06-22,long,36.8936,ma_exit_ema9,-4.2381,False,1,35.33,2022-06-23
JPM,bollinger_lower,2022-05-31,short,132.6994,ma_exit_ema9,2.102,True,1,129.91,2022-06-01
MSFT,bollinger_lower,2022-06-13,long,244.3868,ma_exit_ema9,0.0422,True,1,244.49,2022-06-14
XLK,bollinger_lower,2022-06-13,long,63.1763,ma_exit_ema9,-0.2237,False,1,63.035,2022-06-14
XLE,bollinger_lower,2022-06-23,long,36.0073,ma_exit_ema9,-0.5896,False,1,35.795,2022-06-24
GLD,bollinger_lower,2022-06-14,long,170.6361,ma_exit_ema9,0.0785,True,1,170.77,2022-06-15
BAC,bollinger_lower,2022-07-14,long,30.7489,ma_exit_ema9,7.451,True,19,33.04,2022-08-02
WMT,bollinger_lower,2022-07-15,short,42.835,ma_exit_ema9,-0.2061,False,3,42.9233,2022-07-18
JPM,bollinger_lower,2022-07-14,long,109.441,ma_exit_ema9,2.1464,True,4,111.79,2022-07-18
SPY,bollinger_lower,2022-06-13,long,377.149,ma_exit_ema9,-0.8694,False,1,373.87,2022-06-14
GLD,bollinger_lower,2022-07-06,long,162.5078,ma_exit_ema9,-0.1709,False,1,162.23,2022-07-07
XLK,bollinger_lower,2022-08-29,long,69.465,ma_exit_ema9,-1.6843,False,1,68.295,2022-08-30
MSFT,bollinger_lower,2022-08-29,long,267.0281,ma_exit_ema9,-1.5197,False,1,262.97,2022-08-30
NVDA,bollinger_lower,2022-09-01,long,14.1376,ma_exit_ema9,-3.4702,False,1,13.647,2022-09-02
BAC,bollinger_lower,2022-08-11,short,36.1059,ma_exit_ema9,-0.5376,False,1,36.3,2022-08-12
GOOGL,bollinger_lower,2022-08-26,long,110.1129,ma_exit_ema9,-0.6293,False,3,109.42,2022-08-29
QQQ,bollinger_lower,2022-08-26,long,304.9908,ma_exit_ema9,-0.1904,False,3,304.41,2022-08-29
XLK,bollinger_lower,2022-09-01,long,68.0856,ma_exit_ema9,-2.439,False,1,66.425,2022-09-02
SPY,bollinger_lower,2022-08-31,long,393.2355,ma_exit_ema9,0.8098,True,1,396.42,2022-09-01
DIA,bollinger_lower,2022-08-30,long,318.5976,ma_exit_ema9,-0.9252,False,1,315.65,2022-08-31
META,bollinger_lower,2022-09-15,long,148.4206,ma_exit_ema9,-1.4355,False,1,146.29,2022-09-16
GLD,bollinger_lower,2022-09-01,long,159.5471,ma_exit_ema9,-0.1799,False,1,159.26,2022-09-02
VXX,bollinger_lower,2022-09-27,short,332.4619,ma_exit_ema9,3.4115,True,1,321.12,2022-09-28
TSLA,bollinger_lower,2022-10-03,long,251.6473,ma_exit_ema9,-0.8771,False,1,249.44,2022-10-04
AMZN,bollinger_lower,2022-09-21,long,117.3998,ma_exit_ema9,-0.0765,False,1,117.31,2022-09-22
QQQ,bollinger_lower,2022-09-23,long,275.1604,ma_exit_ema9,-0.2873,False,3,274.37,2022-09-26
TSLA,bollinger_lower,2022-10-05,long,239.9354,ma_exit_ema9,-0.7525,False,1,238.13,2022-10-06
SPY,bollinger_lower,2022-09-26,long,368.5052,ma_exit_ema9,-1.3908,False,1,363.38,2022-09-27
AAPL,bollinger_lower,2022-09-29,long,141.6109,ma_exit_ema9,-2.4086,False,1,138.2,2022-09-30
GOOGL,bollinger_lower,2022-09-21,long,98.9448,ma_exit_ema9,1.2079,True,1,100.14,2022-09-22
TSLA,bollinger_lower,2022-10-07,long,224.3522,ma_exit_ema9,-0.6205,False,3,222.96,2022-10-10
DIA,bollinger_lower,2022-09-21,long,301.6754,ma_exit_ema9,-0.383,False,1,300.52,2022-09-22
XLK,bollinger_lower,2022-10-11,long,58.5271,ma_exit_ema9,-0.4222,False,1,58.28,2022-10-12
META,bollinger_lower,2022-10-11,long,128.5344,ma_exit_ema9,-0.8048,False,1,127.5,2022-10-12
GLD,bollinger_lower,2022-09-26,long,152.3984,ma_exit_ema9,-0.5633,False,1,151.54,2022-09-27
META,bollinger_lower,2022-10-27,long,99.8961,ma_exit_ema9,-0.6968,False,1,99.2,2022-10-28
GOOGL,bollinger_lower,2022-10-27,long,92.4134,ma_exit_ema9,4.1948,True,1,96.29,2022-10-28
AMZN,bollinger_lower,2022-11-01,long,97.5138,ma_exit_ema9,-5.5313,False,1,92.12,2022-11-02
AMZN,bollinger_lower,2022-11-02,long,92.6438,ma_exit_ema9,-3.6093,False,1,89.3,2022-11-03
UUP,bollinger_lower,2022-05-25,long,23.524,ma_exit_ema9,-0.2449,False,1,23.4664,2022-05-26
TLT,bollinger_lower,2022-11-23,short,102.5156,ma_exit_ema9,-0.375,False,2,102.9,2022-11-25
BAC,bollinger_lower,2022-12-05,long,34.6077,ma_exit_ema9,-4.6455,False,1,33.0,2022-12-06
TSLA,bollinger_lower,2022-12-14,long,153.999,ma_exit_ema9,2.3838,True,1,157.67,2022-12-15
XLK,bollinger_lower,2022-12-20,long,63.1431,ma_exit_ema9,1.1116,True,1,63.845,2022-12-21
AAPL,bollinger_lower,2022-12-20,long,133.2478,ma_exit_ema9,1.6527,True,1,135.45,2022-12-21
XLE,bollinger_lower,2022-12-06,long,42.6638,ma_exit_ema9,-0.2433,False,1,42.56,2022-12-07
NVDA,bollinger_lower,2022-12-27,long,13.967,ma_exit_ema9,0.494,True,1,14.036,2022-12-28
BAC,bollinger_lower,2022-12-06,long,32.6794,ma_exit_ema9,0.1854,True,1,32.74,2022-12-07
JPM,bollinger_lower,2022-12-16,long,129.7898,ma_exit_ema9,0.2082,True,3,130.06,2022-12-19
UUP,bollinger_lower,2022-11-10,long,24.8792,ma_exit_ema9,-0.7235,False,1,24.6992,2022-11-11
WMT,bollinger_lower,2022-12-15,long,48.2277,ma_exit_ema9,-1.3362,False,1,47.5833,2022-12-16
MSFT,bollinger_lower,2023-01-04,long,227.7292,ma_exit_ema9,-2.3797,False,1,222.31,2023-01-05
XLE,bollinger_lower,2023-02-03,long,43.0369,ma_exit_ema9,-0.5853,False,3,42.785,2023-02-06
SPY,bollinger_lower,2022-12-19,long,379.4226,ma_exit_ema9,0.2945,True,1,380.54,2022-12-20
DIA,bollinger_lower,2022-12-19,long,327.7093,ma_exit_ema9,0.2047,True,1,328.38,2022-12-20
XLF,bollinger_lower,2022-12-15,long,33.6457,ma_exit_ema9,0.1614,True,1,33.7,2022-12-16
BAC,bollinger_lower,2023-02-21,long,34.4034,ma_exit_ema9,-0.3296,False,1,34.29,2023-02-22
BAC,bollinger_lower,2023-03-08,long,32.3381,ma_exit_ema9,-5.5603,False,1,30.54,2023-03-09
JPM,bollinger_lower,2023-03-08,long,136.9726,ma_exit_ema9,-4.8423,False,1,130.34,2023-03-09
TLT,bollinger_lower,2023-01-18,short,108.0148,ma_exit_ema9,0.06,True,1,107.95,2023-01-19
XLE,bollinger_lower,2023-02-17,long,42.091,ma_exit_ema9,-0.133,False,4,42.035,2023-02-21
XLF,bollinger_lower,2023-03-07,long,35.0645,ma_exit_ema9,-0.298,False,1,34.96,2023-03-08
BAC,bollinger_lower,2023-03-09,long,30.3661,ma_exit_ema9,-0.3165,False,1,30.27,2023-03-10
JPM,bollinger_lower,2023-03-09,long,129.1997,ma_exit_ema9,3.4445,True,1,133.65,2023-03-10
BAC,bollinger_lower,2023-03-14,long,28.0055,ma_exit_ema9,1.73,True,1,28.49,2023-03-15
XLF,bollinger_lower,2023-03-10,long,31.8648,ma_exit_ema9,-0.7369,False,3,31.63,2023-03-13
JPM,bollinger_lower,2023-03-15,long,128.1374,ma_exit_ema9,2.0389,True,1,130.75,2023-03-16
XLE,bollinger_lower,2023-03-15,long,37.9245,ma_exit_ema9,3.0996,True,1,39.1,2023-03-16
TSLA,bollinger_lower,2023-04-20,long,165.2302,ma_exit_ema9,-0.0909,False,1,165.08,2023-04-21
TSLA,bollinger_lower,2023-04-26,long,152.9792,ma_exit_ema9,4.7136,True,1,160.19,2023-04-27
GLD,bollinger_lower,2023-02-09,long,173.7423,ma_exit_ema9,-0.22,False,1,173.36,2023-02-10
QQQ,bollinger_lower,2023-05-17,short,331.3805,ma_exit_ema9,-1.7773,False,1,337.27,2023-05-18
XLE,bollinger_lower,2023-05-02,long,39.8028,ma_exit_ema9,-0.7733,False,1,39.495,2023-05-03
XLK,bollinger_lower,2023-05-26,short,83.4521,ma_exit_ema9,0.7455,True,4,82.83,2023-05-30
QQQ,bollinger_lower,2023-05-29,short,352.1679,ma_exit_ema9,0.6213,True,1,349.98,2023-05-30
AAPL,bollinger_lower,2023-06-01,short,180.7907,ma_exit_ema9,-0.0881,False,1,180.95,2023-06-02
XLE,bollinger_lower,2023-05-31,long,38.4055,ma_exit_ema9,0.9491,True,1,38.77,2023-06-01
BAC,bollinger_lower,2023-05-04,long,27.7066,ma_exit_ema9,0.0123,True,1,27.71,2023-05-05
JPM,bollinger_lower,2023-07-03,short,144.659,ma_exit_ema9,0.0131,True,2,144.64,2023-07-05
NVDA,bollinger_lower,2023-08-11,long,40.5833,ma_exit_ema9,7.1524,True,5,43.486,2023-08-16
SPY,bollinger_lower,2023-03-10,long,382.3302,ma_exit_ema9,0.7925,True,3,385.36,2023-03-13
XLF,bollinger_lower,2023-05-04,long,32.1325,ma_exit_ema9,0.6146,True,1,32.33,2023-05-05
XLK,bollinger_lower,2023-08-04,long,86.0019,ma_exit_ema9,-0.2115,False,3,85.82,2023-08-07
QQQ,bollinger_lower,2023-08-09,long,371.3898,ma_exit_ema9,-0.7539,False,1,368.59,2023-08-10
DIA,bollinger_lower,2023-03-10,long,317.1493,ma_exit_ema9,0.5268,True,3,318.82,2023-03-13
SPY,bollinger_lower,2023-08-18,long,437.7865,ma_exit_ema9,0.3549,True,3,439.34,2023-08-21
XLF,bollinger_lower,2023-08-22,long,33.6961,ma_exit_ema9,0.7535,True,1,33.95,2023-08-23
GLD,bollinger_lower,2023-06-26,long,179.1799,ma_exit_ema9,-0.8315,False,1,177.69,2023-06-27
JPM,bollinger_lower,2023-08-17,long,147.8655,ma_exit_ema9,0.747,True,1,148.97,2023-08-18
WMT,bollinger_lower,2023-05-22,long,49.3954,ma_exit_ema9,0.0836,True,1,49.4367,2023-05-23
BAC,bollinger_lower,2023-07-24,short,32.7228,ma_exit_ema9,1.7505,True,1,32.15,2023-07-25
XLE,bollinger_lower,2023-09-08,short,46.3123,ma_exit_ema9,1.9267,True,3,45.42,2023-09-11
XLK,bollinger_lower,2023-09-21,long,82.4509,ma_exit_ema9,-0.2982,False,1,82.205,2023-09-22
XLF,bollinger_lower,2023-09-26,long,33.399,ma_exit_ema9,-0.4761,False,1,33.24,2023-09-27
TSLA,bollinger_lower,2023-10-19,long,217.6411,ma_exit_ema9,-2.5965,False,1,211.99,2023-10-20
TLT,bollinger_lower,2023-04-05,short,108.3704,ma_exit_ema9,-0.1473,False,1,108.53,2023-04-06
GOOGL,bollinger_lower,2023-10-25,long,123.6845,ma_exit_ema9,-1.1356,False,1,122.28,2023-10-26
META,bollinger_lower,2023-10-26,long,295.5478,ma_exit_ema9,0.4,True,1,296.73,2023-10-27
MSFT,bollinger_lower,2023-09-22,long,316.8852,ma_exit_ema9,0.2066,True,3,317.54,2023-09-25
TLT,bollinger_lower,2023-11-29,short,91.8769,ma_exit_ema9,0.3449,True,1,91.56,2023-11-30
AAPL,bollinger_lower,2023-10-26,long,167.0455,ma_exit_ema9,0.7031,True,1,168.22,2023-10-27
WMT,bollinger_lower,2023-11-01,short,54.7332,ma_exit_ema9,-0.8041,False,1,55.1733,2023-11-02
XLE,bollinger_lower,2023-12-06,long,41.1764,ma_exit_ema9,-1.2177,False,1,40.675,2023-12-07
TSLA,bollinger_lower,2024-01-12,long,215.7951,ma_exit_ema9,1.9069,True,4,219.91,2024-01-16
AAPL,bollinger_lower,2024-01-03,long,182.5033,ma_exit_ema9,-0.3251,False,1,181.91,2024-01-04
TLT,bollinger_lower,2023-12-13,short,97.548,ma_exit_ema9,-1.5295,False,1,99.04,2023-12-14
SPY,bollinger_lower,2024-01-23,short,487.3669,ma_exit_ema9,0.4056,True,1,485.39,2024-01-24
GOOGL,bollinger_lower,2024-02-28,long,137.4804,ma_exit_ema9,0.7125,True,1,138.46,2024-02-29
AAPL,bollinger_lower,2024-03-04,long,171.3199,ma_exit_ema9,-0.7004,False,1,170.12,2024-03-05
JPM,bollinger_lower,2023-10-27,long,136.6246,ma_exit_ema9,0.5822,True,3,137.42,2023-10-30
DIA,bollinger_lower,2023-09-25,long,338.1811,ma_exit_ema9,-0.6331,False,1,336.04,2023-09-26
VXX,bollinger_lower,2024-04-12,short,57.212,ma_exit_ema9,-9.1379,False,3,62.44,2024-04-15
QQQ,bollinger_lower,2023-10-27,long,348.1882,ma_exit_ema9,0.2906,True,3,349.2,2023-10-30
TSLA,bollinger_lower,2024-04-17,long,151.8855,ma_exit_ema9,-1.2875,False,1,149.93,2024-04-18
MSFT,bollinger_lower,2024-04-17,long,411.0791,ma_exit_ema9,-1.6564,False,1,404.27,2024-04-18
NVDA,bollinger_lower,2024-04-19,long,78.4163,ma_exit_ema9,1.4049,True,3,79.518,2024-04-22
XLE,bollinger_lower,2024-01-10,long,41.0294,ma_exit_ema9,-0.3641,False,1,40.88,2024-01-11
SPY,bollinger_lower,2024-02-23,short,508.1025,ma_exit_ema9,0.4158,True,3,505.99,2024-02-26
AMZN,bollinger_lower,2024-04-25,long,178.3595,ma_exit_ema9,-1.8836,False,5,175.0,2024-04-30
BAC,bollinger_lower,2024-04-16,long,34.939,ma_exit_ema9,0.8329,True,1,35.23,2024-04-17
META,bollinger_lower,2024-04-30,long,429.3993,ma_exit_ema9,2.2801,True,1,439.19,2024-05-01
TLT,bollinger_lower,2024-05-15,short,92.3332,ma_exit_ema9,0.35,True,1,92.01,2024-05-16
GLD,bollinger_lower,2023-09-27,long,173.9812,ma_exit_ema9,-0.4318,False,1,173.23,2023-09-28
XLE,bollinger_lower,2024-05-24,long,45.8748,ma_exit_ema9,0.6108,True,4,46.155,2024-05-28
QQQ,bollinger_lower,2024-06-10,short,463.2723,ma_exit_ema9,-1.0248,False,1,468.02,2024-06-11
TSLA,bollinger_lower,2024-06-11,long,171.4228,ma_exit_ema9,39.538,True,38,239.2,2024-07-19
XLK,bollinger_lower,2024-06-13,short,113.2,ma_exit_ema9,-0.561,False,1,113.835,2024-06-14
QQQ,bollinger_lower,2024-06-19,short,486.1528,ma_exit_ema9,0.9632,True,1,481.47,2024-06-20
GOOGL,bollinger_lower,2024-06-26,short,184.0026,ma_exit_ema9,-0.7649,False,1,185.41,2024-06-27
DIA,bollinger_lower,2024-05-15,short,399.583,ma_exit_ema9,0.0933,True,1,399.21,2024-05-16
AMZN,bollinger_lower,2024-05-31,long,177.9691,ma_exit_ema9,0.2084,True,3,178.34,2024-06-03
XLF,bollinger_lower,2024-07-09,short,41.5176,ma_exit_ema9,-0.9451,False,1,41.91,2024-07-10
VXX,bollinger_lower,2024-07-19,short,45.1401,ma_exit_ema9,3.2346,True,3,43.68,2024-07-22
VXX,bollinger_lower,2024-07-24,short,48.492,ma_exit_ema9,-2.2643,False,1,49.59,2024-07-25
XLK,bollinger_lower,2024-07-10,short,118.9663,ma_exit_ema9,1.7369,True,2,116.9,2024-07-12
JPM,bollinger_lower,2024-06-12,long,192.5532,ma_exit_ema9,0.5748,True,1,193.66,2024-06-13
MSFT,bollinger_lower,2024-07-24,long,429.153,ma_exit_ema9,-2.5056,False,1,418.4,2024-07-25
QQQ,bollinger_lower,2024-07-25,long,463.231,ma_exit_ema9,-0.0563,False,1,462.97,2024-07-26
WMT,bollinger_lower,2024-05-01,long,58.9962,ma_exit_ema9,1.4642,True,13,59.86,2024-05-14
GOOGL,bollinger_lower,2024-07-25,long,167.2967,ma_exit_ema9,-0.1773,False,1,167.0,2024-07-26
BAC,bollinger_lower,2024-08-01,long,38.1444,ma_exit_ema9,-1.4796,False,1,37.58,2024-08-02
AMZN,bollinger_lower,2024-08-02,long,154.9039,ma_exit_ema9,3.9483,True,3,161.02,2024-08-05
SPY,bollinger_lower,2024-06-19,short,549.18,ma_exit_ema9,0.397,True,1,547.0,2024-06-20
DIA,bollinger_lower,2024-07-12,short,402.1331,ma_exit_ema9,-0.0564,False,3,402.36,2024-07-15
AAPL,bollinger_lower,2024-08-05,long,205.9974,ma_exit_ema9,0.5984,True,1,207.23,2024-08-06
XLE,bollinger_lower,2024-08-02,long,43.3559,ma_exit_ema9,-0.3019,False,3,43.225,2024-08-05
TLT,bollinger_lower,2024-08-02,short,99.5171,ma_exit_ema9,0.7206,True,3,98.8,2024-08-05
MSFT,bollinger_lower,2024-09-06,long,408.1274,ma_exit_ema9,-0.5899,False,3,405.72,2024-09-09
META,bollinger_lower,2024-09-23,short,565.9987,ma_exit_ema9,0.4715,True,1,563.33,2024-09-24
AAPL,bollinger_lower,2024-09-17,long,217.8003,ma_exit_ema9,3.8612,True,14,226.21,2024-10-01
XLE,bollinger_lower,2024-09-11,long,42.3693,ma_exit_ema9,0.4383,True,1,42.555,2024-09-12
XLF,bollinger_lower,2024-10-16,short,47.6456,ma_exit_ema9,0.0747,True,1,47.61,2024-10-17
GOOGL,bollinger_lower,2024-10-29,short,179.9934,ma_exit_ema9,3.0742,True,1,174.46,2024-10-30
SPY,bollinger_lower,2024-10-14,short,584.3876,ma_exit_ema9,0.7884,True,1,579.78,2024-10-15
DIA,bollinger_lower,2024-10-16,short,432.2275,ma_exit_ema9,-0.0515,False,1,432.45,2024-10-17
GLD,bollinger_lower,2024-06-07,long,213.348,ma_exit_ema9,0.09,True,3,213.54,2024-06-10
META,bollinger_lower,2024-11-04,long,568.4292,ma_exit_ema9,0.7038,True,1,572.43,2024-11-05
TLT,bollinger_lower,2024-09-06,short,99.3542,ma_exit_ema9,-0.6399,False,3,99.99,2024-09-09
JPM,bollinger_lower,2024-09-13,long,206.1468,ma_exit_ema9,0.8311,True,3,207.86,2024-09-16
XLE,bollinger_lower,2024-12-05,long,46.2233,ma_exit_ema9,-1.5432,False,1,45.51,2024-12-06
QQQ,bollinger_lower,2024-09-06,long,453.6372,ma_exit_ema9,0.1814,True,3,454.46,2024-09-09
WMT,bollinger_lower,2024-08-07,long,66.9005,ma_exit_ema9,1.1353,True,1,67.66,2024-08-08
AAPL,bollinger_lower,2024-11-04,long,221.9939,ma_exit_ema9,0.6559,True,1,223.45,2024-11-05
XLK,bollinger_lower,2024-10-31,long,111.2854,ma_exit_ema9,0.6017,True,1,111.955,2024-11-01
AAPL,bollinger_lower,2025-01-16,long,232.6927,ma_exit_ema9,-1.1658,False,1,229.98,2025-01-17
SPY,bollinger_lower,2024-12-04,short,607.4777,ma_exit_ema9,0.1346,True,1,606.66,2024-12-05
MSFT,bollinger_lower,2024-12-30,long,426.5683,ma_exit_ema9,-1.1882,False,1,421.5,2024-12-31
NVDA,bollinger_lower,2025-01-27,long,122.3414,ma_exit_ema9,5.4345,True,1,128.99,2025-01-28
TSLA,bollinger_lower,2025-02-07,long,357.2772,ma_exit_ema9,-1.8325,False,3,350.73,2025-02-10
TSLA,bollinger_lower,2025-02-11,long,330.5795,ma_exit_ema9,1.794,True,1,336.51,2025-02-12
AMZN,bollinger_lower,2025-02-18,long,225.8129,ma_exit_ema9,0.3618,True,1,226.63,2025-02-19
QQQ,bollinger_lower,2025-01-02,long,513.8179,ma_exit_ema9,0.2651,True,5,515.18,2025-01-07
WMT,bollinger_lower,2025-02-04,short,100.5575,ma_exit_ema9,-1.892,False,1,102.46,2025-02-05
TSLA,bollinger_lower,2025-02-26,long,291.6328,ma_exit_ema9,-3.3202,False,1,281.95,2025-02-27
DIA,bollinger_lower,2024-12-18,long,427.9698,ma_exit_ema9,-0.8037,False,1,424.53,2024-12-19
BAC,bollinger_lower,2025-02-21,long,45.0881,ma_exit_ema9,-1.3931,False,3,44.46,2025-02-24
XLF,bollinger_lower,2024-12-18,long,48.2391,ma_exit_ema9,-0.9103,False,1,47.8,2024-12-19
UUP,bollinger_lower,2023-01-19,long,23.9948,ma_exit_ema9,-0.544,False,1,23.8643,2023-01-20
QQQ,bollinger_lower,2025-02-27,long,500.294,ma_exit_ema9,1.5743,True,1,508.17,2025-02-28
XLK,bollinger_lower,2025-02-27,long,110.878,ma_exit_ema9,1.7019,True,1,112.765,2025-02-28
SPY,bollinger_lower,2025-02-27,long,585.7867,ma_exit_ema9,1.4328,True,1,594.18,2025-02-28
MSFT,bollinger_lower,2025-03-03,long,384.2091,ma_exit_ema9,1.1454,True,1,388.61,2025-03-04
BAC,bollinger_lower,2025-03-04,long,42.6861,ma_exit_ema9,-0.9279,False,1,42.29,2025-03-05
AAPL,bollinger_lower,2025-03-11,long,220.54,ma_exit_ema9,-1.6142,False,1,216.98,2025-03-12
BAC,bollinger_lower,2025-03-10,long,39.7725,ma_exit_ema9,-0.4086,False,1,39.61,2025-03-11
MSFT,bollinger_lower,2025-03-10,long,379.4188,ma_exit_ema9,0.2718,True,1,380.45,2025-03-11
DIA,bollinger_lower,2025-03-06,long,424.4065,ma_exit_ema9,0.908,True,1,428.26,2025-03-07
