ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date,regime_at_entry,sector,confidence_tier,cap_band,vol_band,hold_duration_band,win_loss_outcome,universe_tier,smart_money_signal_present,vix_at_entry,entry_atr_ratio,mae_bucket,mfe_bucket,regime_changed_during_hold,earnings_during_hold,circuit_breaker_active_during_hold,news_sentiment_shift_during_hold,8K_filed_during_hold,day_of_week_at_entry,days_from_quarter_end_at_entry,vix_term_structure,hy_oas_band_at_entry,adv_bucket,volume_rank_within_sector,sector_momentum_vs_spy_at_entry
SWIM,bollinger_lower,2022-06-16,long,6.7672,trailing_5pct,-5.8695,False,6,6.37,2022-06-22,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.12291642038065966,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,14,unknown,no_data,5_25M,unknown,no_data
PXD,bollinger_lower,2022-06-16,long,240.166,trailing_5pct,-5.0,False,1,228.1577,2022-06-17,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.04470741070759391,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no_data,thu,14,unknown,no_data,ge_500M,unknown,no_data
NG,bollinger_lower,2022-06-30,long,4.6997,trailing_5pct,-1.1533,False,5,4.6455,2022-07-05,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.06432325467583037,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,5_25M,unknown,no_data
SGEN,bollinger_lower,2022-05-09,long,114.8545,trailing_5pct,-0.448,False,1,114.34,2022-05-10,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1c,no,0.0,0.05354600821038793,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no_data,mon,52,unknown,no_data,100_500M,unknown,no_data
VRSN,bollinger_lower,2022-06-16,long,156.7448,trailing_5pct,13.1916,True,40,177.422,2022-07-26,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.03581362826709403,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,thu,14,unknown,no_data,100_500M,unknown,no_data
DWAC,bollinger_lower,2022-08-29,long,25.5564,trailing_5pct,-5.0,False,2,24.2786,2022-08-31,neutral,Unknown,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.06649606360833295,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no_data,mon,32,unknown,no_data,5_25M,unknown,no_data
ACI,bollinger_lower,2022-06-30,long,26.8592,trailing_5pct,-2.5213,False,14,26.182,2022-07-14,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T3,no,0.0,0.04249568118186692,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,thu,0,unknown,no_data,25_100M,unknown,no_data
SPGI,bollinger_lower,2022-08-30,long,357.2209,trailing_5pct,-1.2026,False,15,352.925,2022-09-14,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.022803816909928845,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,tue,31,unknown,no_data,ge_500M,unknown,no_data
NVT,bollinger_lower,2022-08-30,long,33.6051,trailing_5pct,-0.3782,False,15,33.478,2022-09-14,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T2,no,0.0,0.023838643539224703,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,31,unknown,no_data,5_25M,unknown,no_data
VEEV,bollinger_lower,2022-09-01,long,172.6359,trailing_5pct,-0.832,False,13,171.1995,2022-09-14,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.04904715647208953,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no,thu,29,unknown,no_data,100_500M,unknown,no_data
LYV,bollinger_lower,2022-09-16,long,86.794,trailing_5pct,-4.7964,False,5,82.631,2022-09-21,neutral,Communication Services,HIGH,unknown,high_atr_2.5_5pct,medium_4_10d,loss,T1a,no,0.0,0.03539645597621956,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,14,unknown,no_data,100_500M,unknown,no_data
RPRX,bollinger_lower,2022-06-13,long,38.4095,trailing_5pct,10.4349,True,77,42.4175,2022-08-29,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T2,no,0.0,0.03039091891328968,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,17,unknown,no_data,25_100M,unknown,no_data
PNC,bollinger_lower,2022-08-31,long,157.7389,trailing_5pct,0.144,True,22,157.966,2022-09-22,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02148487151869323,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,30,unknown,no_data,100_500M,unknown,no_data
XLRE,bollinger_lower,2022-09-15,long,40.0728,trailing_5pct,-4.3428,False,6,38.3325,2022-09-21,neutral,Real Estate,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1ETF,no,0.0,0.020460262322572916,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,15,unknown,no_data,100_500M,unknown,no_data
TRU,bollinger_lower,2022-09-15,long,67.3077,trailing_5pct,-5.0,False,7,63.9423,2022-09-22,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.03343896760697514,q4_ge_10pct,q1_lt_2pct,no,no,no_data,mid_6_20,no,thu,15,unknown,no_data,25_100M,unknown,no_data
CSX,bollinger_lower,2022-09-15,long,29.4986,trailing_5pct,-3.7717,False,8,28.386,2022-09-23,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1c,no,0.0,0.026591092458625155,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,thu,15,unknown,no_data,100_500M,unknown,no_data
ATVI,bollinger_lower,2022-06-16,long,74.0662,trailing_5pct,3.8935,True,82,76.95,2022-09-06,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1c,no,0.0,0.014635555759577245,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no_data,thu,14,unknown,no_data,100_500M,unknown,no_data
ADBE,bollinger_lower,2022-09-15,long,299.6624,trailing_5pct,-5.8941,False,7,282.0,2022-09-22,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1c,no,0.0,0.055119694696431715,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,15,unknown,no_data,ge_500M,unknown,no_data
OMER,bollinger_lower,2022-11-21,long,2.3445,trailing_5pct,-5.0,False,2,2.2273,2022-11-23,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.1306461932181702,q4_ge_10pct,q1_lt_2pct,no,no,no_data,none,no,mon,40,unknown,no_data,lt_5M,unknown,no_data
HUM,bollinger_lower,2022-06-13,long,424.584,trailing_5pct,10.8248,True,49,470.5445,2022-08-01,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.026522195843460893,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,17,unknown,no_data,100_500M,unknown,no_data
BHVN,bollinger_lower,2023-04-10,long,12.681,trailing_5pct,3.383,True,7,13.11,2023-04-17,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.06970270483400363,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,81,unknown,no_data,5_25M,unknown,no_data
WOLF,bollinger_lower,2023-08-17,long,43.8503,trailing_5pct,2.9411,True,6,45.14,2023-08-23,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.07395616449602398,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,44,unknown,normal_3_5,100_500M,unknown,no_data
HASI,bollinger_lower,2023-08-17,long,20.0649,trailing_5pct,-0.4306,False,1,19.9785,2023-08-18,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T2,no,0.0,0.06100703218057403,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,thu,44,unknown,normal_3_5,25_100M,unknown,no_data
KMX,bollinger_lower,2023-09-28,long,69.786,trailing_5pct,-3.7149,False,7,67.1935,2023-10-05,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03995500530192302,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,2,unknown,normal_3_5,100_500M,unknown,no_data
EVRI,bollinger_lower,2024-03-04,long,9.4752,trailing_5pct,-1.1419,False,3,9.367,2024-03-07,neutral,Unknown,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.058056822019587985,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,mon,27,unknown,normal_3_5,5_25M,unknown,no_data
WY,bollinger_lower,2023-09-28,long,30.8208,trailing_5pct,-5.0,False,22,29.2798,2023-10-20,neutral,Real Estate,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.018094922909204173,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,2,unknown,normal_3_5,100_500M,unknown,no_data
YUMC,bollinger_lower,2024-05-23,long,35.5284,trailing_5pct,-3.5785,False,19,34.257,2024-06-11,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.029731144661735404,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,38,unknown,normal_3_5,100_500M,unknown,no_data
ROK,bollinger_lower,2024-05-23,long,263.9788,trailing_5pct,-4.9276,False,22,250.971,2024-06-14,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02631234023338238,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,thu,38,unknown,normal_3_5,100_500M,unknown,no_data
AIG,bollinger_lower,2023-08-17,long,57.7639,trailing_5pct,2.5589,True,47,59.242,2023-10-03,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.01996056360460426,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,44,unknown,normal_3_5,100_500M,unknown,no_data
MCD,bollinger_lower,2024-05-23,long,259.0282,trailing_5pct,-3.646,False,26,249.584,2024-06-18,neutral,Consumer Discretionary,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.01677037480861157,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,38,unknown,normal_3_5,ge_500M,unknown,no_data
SA,bollinger_lower,2025-02-17,long,11.4744,trailing_5pct,0.8419,True,4,11.571,2025-02-21,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0530485254130935,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,42,unknown,compressed_lt_3,5_25M,unknown,no_data
NI,bollinger_lower,2023-09-28,long,24.8951,trailing_5pct,-5.0,False,4,23.6503,2023-10-02,neutral,Utilities,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.018895284614241357,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,2,unknown,normal_3_5,100_500M,unknown,no_data
GDDY,bollinger_lower,2025-02-17,long,182.301,trailing_5pct,-5.0,False,4,173.1859,2025-02-21,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.036739238950965716,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,none,no,mon,42,unknown,compressed_lt_3,100_500M,unknown,no_data
FNKO,bollinger_lower,2025-08-08,long,2.541,trailing_5pct,-0.4329,False,3,2.53,2025-08-11,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.13766233766233765,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,fri,53,unknown,compressed_lt_3,5_25M,unknown,no_data
PRCT,bollinger_lower,2025-10-10,long,33.1236,trailing_5pct,-2.7159,False,4,32.224,2025-10-14,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.05567933437186779,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,none,yes,fri,82,unknown,normal_3_5,25_100M,unknown,no_data
VZ,bollinger_lower,2025-10-10,long,39.7918,trailing_5pct,-2.593,False,13,38.76,2025-10-23,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.017679521911549614,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,fri,82,unknown,normal_3_5,ge_500M,unknown,no_data
VRTX,bollinger_lower,2025-08-08,long,363.868,trailing_5pct,4.6946,True,46,380.95,2025-09-23,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.04429463431793947,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,53,unknown,compressed_lt_3,ge_500M,unknown,no_data
UPB,bollinger_lower,2026-02-13,long,8.7045,trailing_5pct,-5.0,False,4,8.2693,2026-02-17,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.34862427480039065,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,46,unknown,compressed_lt_3,25_100M,unknown,no_data
CPRX,bollinger_lower,2025-08-08,long,19.7725,trailing_5pct,1.2821,True,18,20.026,2025-08-26,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,unknown,no,0.0,0.039802756353521304,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,fri,53,unknown,compressed_lt_3,25_100M,unknown,no_data
XLRE,bollinger_lower,2025-10-10,long,40.7032,trailing_5pct,-0.2462,False,19,40.603,2025-10-29,neutral,Real Estate,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1ETF,no,0.0,0.01085909707344877,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,82,unknown,normal_3_5,100_500M,unknown,no_data
GH,bollinger_lower,2022-05-05,long,47.1713,trailing_15pct,-15.0,False,1,40.0956,2022-05-06,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T2,no,0.0,0.1068933864447238,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,thu,56,unknown,no_data,25_100M,unknown,no_data
UAA,bollinger_lower,2022-05-05,long,11.2805,trailing_15pct,-14.0996,False,14,9.69,2022-05-19,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T1a,no,0.0,0.06412836310447233,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,56,unknown,no_data,25_100M,unknown,no_data
MELI,bollinger_lower,2022-05-05,long,964.33,trailing_15pct,-15.0,False,4,819.6805,2022-05-09,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1c,no,0.0,0.07294235375856813,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,thu,56,unknown,no_data,100_500M,unknown,no_data
ESTC,bollinger_lower,2022-05-05,long,67.1722,trailing_15pct,-15.0,False,4,57.0964,2022-05-09,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.08831778622704035,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,100_500M,unknown,no_data
DISH,bollinger_lower,2022-05-09,long,21.8175,trailing_15pct,-15.0,False,2,18.5449,2022-05-11,neutral,Communication Services,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T1a,no,0.0,0.07832244757648678,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no_data,mon,52,unknown,no_data,100_500M,unknown,no_data
RKLB,bollinger_lower,2022-05-09,long,5.8663,trailing_15pct,-15.0,False,3,4.9864,2022-05-12,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T2,no,0.0,0.08961355539266658,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,52,unknown,no_data,5_25M,unknown,no_data
CPRX,bollinger_lower,2022-05-09,long,6.6601,trailing_15pct,-6.0675,False,35,6.256,2022-06-13,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.05926337442380745,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,52,unknown,no_data,5_25M,unknown,no_data
XLRE,bollinger_lower,2022-05-05,long,44.9521,trailing_15pct,-13.5102,False,138,38.879,2022-09-20,neutral,Real Estate,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.02578300012680164,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,56,unknown,no_data,100_500M,unknown,no_data
LYV,bollinger_lower,2022-05-09,long,88.7375,trailing_15pct,-6.8939,False,38,82.62,2022-06-16,neutral,Communication Services,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1a,no,0.0,0.062434709113959715,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,52,unknown,no_data,100_500M,unknown,no_data
HASI,bollinger_lower,2022-05-12,long,36.1411,trailing_15pct,-5.3833,False,35,34.1955,2022-06-16,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T2,no,0.0,0.05574263096585328,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,thu,49,unknown,no_data,25_100M,unknown,no_data
AXP,bollinger_lower,2022-05-12,long,156.4677,trailing_15pct,-7.866,False,33,144.16,2022-06-14,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.0390713227074981,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,thu,49,unknown,no_data,ge_500M,unknown,no_data
IRM,bollinger_lower,2022-05-19,long,49.6186,trailing_15pct,-5.8841,False,26,46.699,2022-06-14,neutral,Real Estate,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03412631553490022,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,42,unknown,no_data,25_100M,unknown,no_data
QS,bollinger_lower,2022-06-13,long,8.9856,trailing_15pct,-7.5799,False,17,8.3045,2022-06-30,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.11656428062678065,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,17,unknown,no_data,25_100M,unknown,no_data
NVTS,bollinger_lower,2022-06-13,long,5.3952,trailing_15pct,-13.9791,False,14,4.641,2022-06-27,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.11454626334519573,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,17,unknown,no_data,5_25M,unknown,no_data
ADBE,bollinger_lower,2022-06-13,long,372.0181,trailing_15pct,3.0506,True,74,383.367,2022-08-26,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,medium_4_10d,loss,T1c,no,0.0,0.04721060615061471,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,17,unknown,no_data,ge_500M,unknown,no_data
DOMO,bollinger_lower,2022-06-13,long,24.7671,trailing_15pct,14.0788,True,16,28.254,2022-06-29,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.11717157034937478,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,17,unknown,no_data,5_25M,unknown,no_data
WOLF,bollinger_lower,2022-06-16,long,59.0886,trailing_15pct,75.5999,True,105,103.7595,2022-09-29,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.08595058945380328,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,14,unknown,no_data,100_500M,unknown,no_data
SWIM,bollinger_lower,2022-06-16,long,6.7672,trailing_15pct,-0.7714,False,15,6.715,2022-07-01,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.12291642038065966,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,14,unknown,no_data,5_25M,unknown,no_data
PXD,bollinger_lower,2022-06-16,long,240.166,trailing_15pct,-15.0,False,20,204.1411,2022-07-06,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.04470741070759391,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no_data,thu,14,unknown,no_data,ge_500M,unknown,no_data
NG,bollinger_lower,2022-06-30,long,4.6997,trailing_15pct,-5.228,False,62,4.454,2022-08-31,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.06432325467583037,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,5_25M,unknown,no_data
SGEN,bollinger_lower,2022-05-09,long,114.8545,trailing_15pct,33.2033,True,109,152.99,2022-08-26,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1c,no,0.0,0.05354600821038793,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no_data,mon,52,unknown,no_data,100_500M,unknown,no_data
VRSN,bollinger_lower,2022-06-16,long,156.7448,trailing_15pct,11.9651,True,91,175.4995,2022-09-15,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.03581362826709403,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,thu,14,unknown,no_data,100_500M,unknown,no_data
DWAC,bollinger_lower,2022-08-29,long,25.5564,trailing_15pct,-22.7982,False,8,19.73,2022-09-06,neutral,Unknown,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.06649606360833295,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no_data,mon,32,unknown,no_data,5_25M,unknown,no_data
ACI,bollinger_lower,2022-06-30,long,26.8592,trailing_15pct,-5.9782,False,85,25.2535,2022-09-23,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T3,no,0.0,0.04249568118186692,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,thu,0,unknown,no_data,25_100M,unknown,no_data
SPGI,bollinger_lower,2022-08-30,long,357.2209,trailing_15pct,-11.6023,False,24,315.775,2022-09-23,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.022803816909928845,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,tue,31,unknown,no_data,ge_500M,unknown,no_data
NVT,bollinger_lower,2022-08-30,long,33.6051,trailing_15pct,47.2351,True,414,49.4785,2023-10-18,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T2,no,0.0,0.023838643539224703,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,31,unknown,no_data,5_25M,unknown,no_data
VEEV,bollinger_lower,2022-09-01,long,172.6359,trailing_15pct,-11.2708,False,42,153.1785,2022-10-13,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.04904715647208953,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no,thu,29,unknown,no_data,100_500M,unknown,no_data
LYV,bollinger_lower,2022-09-16,long,86.794,trailing_15pct,-14.8178,False,7,73.933,2022-09-23,neutral,Communication Services,HIGH,unknown,high_atr_2.5_5pct,medium_4_10d,loss,T1a,no,0.0,0.03539645597621956,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,14,unknown,no_data,100_500M,unknown,no_data
RPRX,bollinger_lower,2022-06-13,long,38.4095,trailing_15pct,-1.1898,False,210,37.9525,2023-01-09,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T2,no,0.0,0.03039091891328968,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,17,unknown,no_data,25_100M,unknown,no_data
PNC,bollinger_lower,2022-08-31,long,157.7389,trailing_15pct,-9.0288,False,190,143.497,2023-03-09,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02148487151869323,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,30,unknown,no_data,100_500M,unknown,no_data
XLRE,bollinger_lower,2022-09-15,long,40.0728,trailing_15pct,-14.412,False,25,34.2975,2022-10-10,neutral,Real Estate,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1ETF,no,0.0,0.020460262322572916,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,15,unknown,no_data,100_500M,unknown,no_data
TRU,bollinger_lower,2022-09-15,long,67.3077,trailing_15pct,-15.0,False,25,57.2115,2022-10-10,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.03343896760697514,q4_ge_10pct,q1_lt_2pct,no,no,no_data,mid_6_20,no,thu,15,unknown,no_data,25_100M,unknown,no_data
CSX,bollinger_lower,2022-09-15,long,29.4986,trailing_15pct,-5.826,False,190,27.78,2023-03-24,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1c,no,0.0,0.026591092458625155,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,thu,15,unknown,no_data,100_500M,unknown,no_data
ATVI,bollinger_lower,2022-06-16,long,74.0662,trailing_15pct,-0.4553,False,322,73.729,2023-05-04,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1c,no,0.0,0.014635555759577245,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no_data,thu,14,unknown,no_data,100_500M,unknown,no_data
ADBE,bollinger_lower,2022-09-15,long,299.6624,trailing_15pct,9.4966,True,162,328.12,2023-02-24,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1c,no,0.0,0.055119694696431715,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,15,unknown,no_data,ge_500M,unknown,no_data
