# T3 Tier 3 Universe_Momentum Top-100_Jun 2022 to May 2026.csv — DEC-496 Pass 53 SCREENER-FIRST output
# Built: 2026-05-05 via Polygon /v2/aggs/grouped/locale/us/market/stocks/{date}
# Methodology: J-T 12-1 (lookback 252d, skip 21d, risk-adj OFF, tie-breakers vol-asc → ADV-desc)
# Window: 2020-01-01 to 2026-05-05 (77 monthly snapshots)
# Liquidity floor: $5M min daily dollar volume on D-21
# T1 exclusion: T1a + T1c PIT membership at each snapshot
# SCHEMA: Symbol, Company, Sector, added_date (first month rank ≤100), removed_date (first month rank >100), MomentumScore, MarketCapB (blank — not from grouped endpoint), LastPrice
# PIT FILTER: (added_date IS NULL OR added_date <= as_of) AND (removed_date IS NULL OR removed_date > as_of)
Symbol,Company,Sector,added_date,removed_date,MomentumScore,MarketCapB,LastPrice
RVNC,,Unknown,2023-03-01,2023-08-01,1.093471,,30.46
RXDX,,Unknown,2022-09-01,2023-01-02,3.267311,,110.31
RXDX,,Unknown,2023-02-01,2023-06-01,3.267311,,110.31
RXRX,,Health Care,2024-04-01,2024-05-01,1.299065,,14.76
RXST,,Health Care,2023-07-03,2023-08-01,1.415087,,61.15
RXST,,Health Care,2023-09-01,2024-08-01,1.415087,,61.15
RYI,,Unknown,2022-06-01,2022-09-01,0.628761,,36.81
RYI,,Unknown,2023-03-01,2023-04-03,0.628761,,36.81
RYTM,,Health Care,2022-10-03,2023-08-01,1.241899,,40.13
RYTM,,Health Care,2024-04-01,2024-05-01,1.241899,,40.13
RYTM,,Health Care,2024-06-03,2024-09-02,1.241899,,40.13
S,,Information Technology,2024-02-01,2024-03-01,0.856192,,27.88
SA,,Materials,2026-02-02,2026-05-01,2.07661,,37.75
SAIA,,Industrials,2023-09-01,2023-12-01,1.233226,,580.46
SAIA,,Industrials,2024-01-01,2024-02-01,1.233226,,580.46
SAIA,,Industrials,2024-05-01,2024-06-03,1.233226,,580.46
SANA,,Health Care,2024-04-01,2024-05-01,1.699681,,8.45
SANM,,Information Technology,2023-01-02,2023-02-01,0.463274,,60.96
SANM,,Information Technology,2023-04-03,2023-05-01,0.463274,,60.96
SATS,,Communication Services,2024-12-02,2025-01-01,3.224418,,119.72
SATS,,Communication Services,2025-04-01,2025-05-01,3.224418,,119.72
SATS,,Communication Services,2025-11-03,2026-04-01,3.224418,,119.72
SAVA,,Health Care,2024-10-01,2024-11-01,1.379595,,28.81
SBET,,Financials,2025-07-01,2025-08-01,1.513695,,20.93
SBET,,Financials,2025-09-01,2025-10-01,1.513695,,20.93
SBOW,,Unknown,2022-06-01,2022-07-01,0.833333,,44.33
SBOW,,Unknown,2022-08-01,2022-11-01,0.833333,,44.33
SBR,,Financials,2022-07-01,2022-09-01,0.685243,,86.79
SBR,,Financials,2022-10-03,2022-11-01,0.685243,,86.79
SBR,,Financials,2022-12-01,2023-01-02,0.685243,,86.79
SBR,,Financials,2023-02-01,2023-04-03,0.685243,,86.79
SCVL,,Consumer Discretionary,2024-09-02,2024-10-01,0.899635,,41.64
SD,,Energy,2022-06-01,2022-11-01,0.834264,,19.7
SD,,Energy,2023-01-02,2023-02-01,0.834264,,19.7
SEDG,,Information Technology,2025-12-01,2026-02-02,3.121019,,51.76
SEDG,,Information Technology,2026-05-01,,3.121019,,51.76
SEI,,Industrials,2025-10-01,2025-12-01,1.789677,,57.83
SEI,,Industrials,2026-05-01,,1.789677,,57.83
SEPN,,Health Care,2026-04-01,2026-05-01,3.767886,,29.99
SERA,,Health Care,2024-03-01,2024-04-01,0.991018,,6.65
SERV,,Industrials,2025-05-01,2025-07-01,1.553846,,6.64
SEZL,,Industrials,2025-03-03,2025-07-01,2.146106,,92.7
SEZL,,Industrials,2025-10-01,2025-11-03,2.146106,,92.7
SFM,,Consumer Staples,2024-07-01,2025-07-01,1.150494,,169.76
SG,,Consumer Discretionary,2024-05-01,2025-04-01,1.506234,,30.15
SGFY,,Unknown,2022-11-01,2023-06-01,1.054619,,30.47
SGH,,Unknown,2023-11-01,2023-12-01,0.761481,,23.78
SGHC,,Consumer Discretionary,2025-03-03,2025-05-01,2.251196,,13.59
SGHC,,Consumer Discretionary,2025-07-01,2025-12-01,2.251196,,13.59
SGML,,Materials,2022-10-03,2023-09-01,1.213415,,36.3
SGMT,,Health Care,2025-08-01,2025-11-03,1.758865,,7.78
SHC,,Health Care,2023-11-01,2024-01-01,0.534969,,12.51
SHLS,,Information Technology,2023-02-01,2023-04-03,1.126789,,20.8
SHLS,,Information Technology,2023-05-01,2023-06-01,1.126789,,20.8
SHOP,,Information Technology,2023-08-01,2023-11-01,1.001227,,81.55
SHOP,,Information Technology,2024-01-01,2024-02-01,1.001227,,81.55
SHOP,,Information Technology,2024-03-01,2024-04-01,1.001227,,81.55
SIBN,,Health Care,2023-08-01,2023-09-01,0.961322,,27.89
SIGA,,Health Care,2022-07-01,2022-12-01,1.141949,,10.11
SIGA,,Health Care,2024-09-02,2024-10-01,1.141949,,10.11
SII,,Financials,2026-03-02,2026-05-01,2.591412,,162.26
SILK,,Unknown,2023-02-01,2023-04-03,0.694964,,53.51
SION,,Health Care,2026-04-01,,1.978583,,36.16
SITM,,Information Technology,2022-06-01,2022-08-01,0.685842,,211.59
SJI,,Unknown,2022-11-01,2022-12-01,0.475468,,33.08
SJT,,Financials,2022-06-01,2022-12-01,0.669118,,11.35
SJT,,Financials,2023-01-02,2023-03-01,0.669118,,11.35
SKE,,Materials,2025-07-01,2025-09-01,2.51109,,36.41
SKE,,Materials,2026-02-02,2026-05-01,2.51109,,36.41
SKYT,,Information Technology,2026-03-02,,2.506494,,27.0
SKYW,,Industrials,2023-09-01,2024-07-01,1.155476,,113.96
SKYW,,Industrials,2024-08-01,2024-09-02,1.155476,,113.96
SKYW,,Industrials,2025-01-01,2025-02-03,1.155476,,113.96
SLCA,,Unknown,2022-10-03,2022-11-01,0.859085,,15.04
SLDP,,Industrials,2025-12-01,2026-02-02,3.241667,,5.09
SLDP,,Industrials,2026-03-02,2026-04-01,3.241667,,5.09
SLG,,Financials,2024-04-01,2024-07-01,1.248583,,51.56
SLI,,Materials,2026-03-02,2026-04-01,3.174603,,5.26
SLNO,,Health Care,2024-10-01,2024-11-01,0.805787,,73.64
SLNO,,Health Care,2025-06-02,2025-07-01,0.805787,,73.64
SLVM,,Materials,2023-01-02,2023-03-01,0.76398,,48.58
SM,,Energy,2022-06-01,2022-11-01,0.809859,,46.26
SMCI,,Industrials,2022-10-03,2024-04-01,3.830379,,47.41
SMMT,,Health Care,2024-08-01,2024-09-02,2.299871,,25.64
SMMT,,Health Care,2025-02-03,2025-06-02,2.299871,,25.64
SMMT,,Health Care,2025-07-01,2025-08-01,2.299871,,25.64
SMR,,Industrials,2024-11-01,2024-12-02,1.957107,,35.16
SMR,,Industrials,2025-04-01,2025-11-03,1.957107,,35.16
SMTC,,Information Technology,2024-11-01,2025-04-01,1.817199,,57.33
SMWB,,Information Technology,2025-01-01,2025-03-03,1.235387,,14.15
SN,,Consumer Discretionary,2024-09-02,2024-10-01,1.074391,,111.54
SN,,Consumer Discretionary,2024-11-01,2025-01-01,1.074391,,111.54
SN,,Consumer Discretionary,2025-03-03,2025-04-01,1.074391,,111.54
SNCR,,Unknown,2024-11-01,2024-12-02,2.842593,,14.11
SNDX,,Health Care,2023-03-01,2023-04-03,0.733376,,27.37
SNEX,,Financials,2023-01-02,2023-02-01,0.576833,,29.07
SNSE,,Health Care,2026-04-01,2026-05-01,2.972841,,34.23
SOC,,Energy,2025-03-03,2025-06-02,1.278893,,32.93
SOC,,Energy,2025-07-01,2025-08-01,1.278893,,32.93
SOFI,,Financials,2025-06-02,2025-07-01,1.631328,,27.55
SOFI,,Financials,2025-08-01,2025-12-01,1.631328,,27.55
SOUN,,Information Technology,2024-04-01,2024-06-03,1.408673,,18.33
SOUN,,Information Technology,2024-12-02,2025-02-03,1.408673,,18.33
SOUN,,Information Technology,2025-05-01,2025-08-01,1.408673,,18.33
SOUN,,Information Technology,2025-09-01,2026-01-01,1.408673,,18.33
SOVO,,Unknown,2023-12-01,2024-01-01,0.523142,,21.72
SPB,,Industrials,2023-10-02,2023-12-01,0.754768,,78.21
SPCB,,Industrials,2025-03-03,2025-04-01,2.907781,,13.56
SPHR,,Communication Services,2026-04-01,,2.697022,,106.77
SPIR,,Communication Services,2024-05-01,2024-06-03,1.024595,,10.8
SPIR,,Communication Services,2024-08-01,2024-09-02,1.024595,,10.8
SPLK,,Unknown,2023-11-01,2024-01-01,0.879423,,147.14
SPNT,,Financials,2023-10-02,2023-12-01,0.715008,,10.17
SPOK,,Communication Services,2023-09-01,2023-10-02,1.171117,,17.89
SPOK,,Communication Services,2024-01-01,2024-02-01,1.171117,,17.89
SPOT,,Communication Services,2023-11-01,2024-02-01,1.400273,,772.6
SPOT,,Communication Services,2024-08-01,2024-11-01,1.400273,,772.6
SPOT,,Communication Services,2025-01-01,2025-02-03,1.400273,,772.6
SPOT,,Communication Services,2025-04-01,2025-07-01,1.400273,,772.6
SPOT,,Communication Services,2025-08-01,2025-09-01,1.400273,,772.6
SPR,,Unknown,2024-10-01,2024-11-01,1.213789,,35.0
SPRB,,Health Care,2025-12-01,2026-02-02,2.352381,,110.0
SPRY,,Health Care,2024-10-01,2025-02-03,1.580817,,14.53
SPTN,,Unknown,2022-06-01,2022-09-01,0.603448,,30.69
SRAD,,Information Technology,2025-05-01,2025-11-03,1.495215,,31.29
SRFM,,Industrials,2025-09-01,2025-10-01,2.96124,,5.11
SRPT,,Health Care,2022-11-01,2022-12-01,0.636035,,122.13
SRPT,,Health Care,2023-02-01,2023-07-03,0.636035,,122.13
SRRA,,Unknown,2022-06-01,2022-09-01,2.051083,,54.95
SRRK,,Health Care,2024-05-01,2024-07-01,2.984971,,34.47
SRRK,,Health Care,2024-12-02,2025-01-01,2.984971,,34.47
SRRK,,Health Care,2025-02-03,2025-11-03,2.984971,,34.47
SRTS,,Health Care,2022-10-03,2022-12-01,1.926209,,11.5
SSD,,Industrials,2023-10-02,2023-12-01,0.946802,,200.91
SSD,,Industrials,2024-02-01,2024-03-01,0.946802,,200.91
SSNT,,Unknown,2024-02-01,2024-03-01,3.58457,,123.6
SSRM,,Financials,2025-04-01,2026-03-02,1.858824,,21.87
STEM,,Information Technology,2025-12-01,2026-01-01,2.002667,,22.52
STEP,,Financials,2024-12-02,2025-01-01,1.447536,,61.58
STKL,,Consumer Staples,2022-12-01,2023-01-02,0.866667,,8.68
STKL,,Consumer Staples,2023-02-01,2023-03-01,0.866667,,8.68
STNE,,Information Technology,2024-03-01,2024-04-01,1.092486,,18.1
STNG,,Energy,2022-08-01,2023-06-01,0.819033,,83.53
STNG,,Energy,2024-08-01,2024-09-02,0.819033,,83.53
STOK,,Health Care,2024-08-01,2024-10-01,2.365779,,32.85
STOK,,Health Care,2024-11-01,2024-12-02,2.365779,,32.85
STOK,,Health Care,2025-02-03,2025-03-03,2.365779,,32.85
STOK,,Health Care,2025-12-01,,2.365779,,32.85
STRA,,Consumer Discretionary,2023-03-01,2023-04-03,0.856943,,92.94
STRL,,Consumer Discretionary,2023-05-01,2023-06-01,1.769292,,420.24
STRL,,Consumer Discretionary,2023-07-03,2024-09-02,1.769292,,420.24
STRL,,Consumer Discretionary,2024-12-02,2025-03-03,1.769292,,420.24
STRL,,Consumer Discretionary,2025-09-01,2025-10-01,1.769292,,420.24
STRL,,Consumer Discretionary,2026-03-02,,1.769292,,420.24
STRT,,Consumer Discretionary,2025-08-01,2025-09-01,1.358717,,61.02
STTK,,Health Care,2024-06-03,2024-07-01,2.8223,,10.97
STVN,,Health Care,2023-08-01,2023-09-01,0.927517,,28.72
STVN,,Health Care,2023-11-01,2024-01-01,0.927517,,28.72
SU,,Energy,2022-07-01,2022-11-01,0.666507,,34.83
SUPV,,Financials,2024-05-01,2024-08-01,1.256135,,14.71
SUPV,,Financials,2024-10-01,2025-08-01,1.256135,,14.71
SVM,,Materials,2026-02-02,2026-05-01,2.179177,,13.13
SWAV,,Unknown,2023-02-01,2023-03-01,0.650261,,287.69
SWAV,,Unknown,2023-06-01,2023-07-03,0.650261,,287.69
SWCH,,Unknown,2022-06-01,2022-07-01,0.353035,,33.88
SWCH,,Unknown,2022-08-01,2022-09-01,0.353035,,33.88
SWCH,,Unknown,2022-11-01,2022-12-01,0.353035,,33.88
SWIM,,Materials,2025-03-03,2025-04-01,1.592982,,7.39
SWIR,,Unknown,2022-10-03,2023-03-01,1.081353,,28.91
SWN,,Unknown,2022-07-01,2022-08-01,0.528509,,6.97
SWN,,Unknown,2022-09-01,2022-10-03,0.528509,,6.97
SYM,,Industrials,2023-07-03,2024-04-01,2.625415,,87.3
SYM,,Industrials,2025-09-01,2025-10-01,2.625415,,87.3
SYM,,Industrials,2026-01-01,2026-02-02,2.625415,,87.3
SYRE,,Health Care,2024-12-02,2025-01-01,2.348195,,47.31
SYRE,,Health Care,2026-05-01,,2.348195,,47.31
TA,,Unknown,2023-04-03,2023-07-03,1.264359,,86.34
TALO,,Energy,2022-12-01,2023-03-01,0.768555,,18.11
TARS,,Health Care,2024-04-01,2024-08-01,1.452484,,50.84
TARS,,Health Care,2024-12-02,2025-02-03,1.452484,,50.84
TAST,,Unknown,2024-01-01,2024-04-01,3.968254,,9.39
TATT,,Industrials,2025-05-01,2025-06-02,1.087828,,30.19
TATT,,Industrials,2025-08-01,2025-09-01,1.087828,,30.19
TBRG,,Information Technology,2025-04-01,2025-05-01,1.386296,,24.03
TBRG,,Information Technology,2025-07-01,2025-08-01,1.386296,,24.03
TCDA,,Unknown,2022-06-01,2022-07-01,1.113333,,9.51
TCDA,,Unknown,2022-08-01,2022-09-01,1.113333,,9.51
TCDA,,Unknown,2022-11-01,2022-12-01,1.113333,,9.51
TCMD,,Health Care,2023-08-01,2023-09-01,0.902954,,13.53
TCMD,,Health Care,2023-11-01,2023-12-01,0.902954,,13.53
TCRX,,Health Care,2024-08-01,2024-09-02,1.957346,,6.24
TDS,,Communication Services,2023-12-01,2024-01-01,0.97065,,37.6
TDS,,Communication Services,2024-06-03,2024-09-02,0.97065,,37.6
TDS,,Communication Services,2025-03-03,2025-07-01,0.97065,,37.6
TDUP,,Consumer Discretionary,2025-07-01,2025-09-01,1.916279,,6.27
TDUP,,Consumer Discretionary,2025-12-01,2026-03-02,1.916279,,6.27
TDW,,Industrials,2022-07-01,2023-06-01,1.171525,,102.8
TDW,,Industrials,2023-07-03,2024-01-01,1.171525,,102.8
TDW,,Industrials,2024-06-03,2024-08-01,1.171525,,102.8
TE,,Information Technology,2026-04-01,,3.571429,,5.76
TECK,,Materials,2022-06-01,2022-08-01,0.877879,,43.21
TEM,,Information Technology,2025-07-01,2025-08-01,1.390058,,65.87
TEN,,Energy,2022-11-01,2023-01-02,0.643411,,19.08
TERN,,Health Care,2023-08-01,2023-09-01,3.982669,,28.75
TERN,,Health Care,2026-01-01,2026-02-02,3.982669,,28.75
TEX,,Industrials,2023-04-03,2023-05-01,0.966258,,57.69
TEX,,Industrials,2023-08-01,2023-09-01,0.966258,,57.69
TEX,,Industrials,2023-10-02,2023-11-01,0.966258,,57.69
TGB,,Materials,2026-01-01,2026-05-01,2.407407,,8.28
TGH,,Unknown,2023-12-01,2024-01-01,0.61266,,49.17
TGI,,Unknown,2025-06-02,2025-07-01,0.809422,,25.35
TGLS,,Materials,2023-03-01,2023-04-03,1.0026,,46.22
TGLS,,Materials,2023-05-01,2023-10-02,1.0026,,46.22
TGTX,,Health Care,2023-04-03,2023-07-03,1.494362,,42.03
TGTX,,Health Care,2023-08-01,2023-10-02,1.494362,,42.03
TGTX,,Health Care,2024-09-02,2024-12-02,1.494362,,42.03
TGTX,,Health Care,2025-03-03,2025-04-01,1.494362,,42.03
TGTX,,Health Care,2025-05-01,2025-07-01,1.494362,,42.03
TH,,Consumer Discretionary,2022-09-01,2022-12-01,1.416388,,14.45
TH,,Consumer Discretionary,2023-01-02,2023-08-01,1.416388,,14.45
THC,,Health Care,2024-08-01,2024-12-02,2.072666,,163.22
THRN,,Unknown,2023-10-02,2023-11-01,1.026104,,10.09
THS,,Unknown,2023-04-03,2023-05-01,0.510273,,49.25
TIGR,,Financials,2025-04-01,2025-07-01,1.405405,,11.57
TIGR,,Financials,2025-08-01,2025-11-03,1.405405,,11.57
TIL,,Health Care,2024-12-02,2025-01-01,1.495361,,24.2
TIL,,Health Care,2025-07-01,2025-08-01,1.495361,,24.2
TILE,,Consumer Discretionary,2024-05-01,2024-07-01,1.245014,,15.76
TITN,,Consumer Discretionary,2023-04-03,2023-05-01,0.585835,,47.02
TK,,Energy,2023-04-03,2023-07-03,0.627168,,5.63
TKNO,,Health Care,2025-03-03,2025-04-01,1.923567,,9.18
TLN,,Utilities,2025-08-01,2025-10-01,1.362505,,358.77
TMC,,Materials,2025-08-01,2025-09-01,2.758824,,6.39
TMC,,Materials,2025-10-01,2025-11-03,2.758824,,6.39
TMC,,Materials,2026-01-01,2026-05-01,2.758824,,6.39
TMDX,,Health Care,2022-10-03,2023-09-01,3.191204,,159.14
TMDX,,Health Care,2024-09-02,2024-12-02,3.191204,,159.14
TMHC,,Industrials,2023-07-03,2023-08-01,0.962544,,45.06
TMHC,,Industrials,2023-09-01,2023-11-01,0.962544,,45.06
TMQ,,Materials,2026-03-02,2026-04-01,4.015385,,6.52
TMST,,Unknown,2022-07-01,2022-08-01,0.683162,,24.49
TNDM,,Health Care,2024-10-01,2024-11-01,1.189813,,45.57
TNET,,Industrials,2023-11-01,2023-12-01,0.819738,,116.9
TNGX,,Health Care,2024-03-01,2024-04-01,4.078261,,11.68
TNGX,,Health Care,2026-01-01,2026-04-01,4.078261,,11.68
TNK,,Energy,2022-09-01,2023-08-01,1.041104,,72.5
TNK,,Energy,2024-07-01,2024-08-01,1.041104,,72.5
TNP,,Unknown,2022-12-01,2023-06-01,0.742547,,19.29
TNXP,,Health Care,2025-10-01,2025-11-03,1.355783,,32.18
TOST,,Information Technology,2025-01-01,2025-02-03,1.282241,,43.18
TPB,,Consumer Staples,2025-01-01,2025-05-01,1.316867,,98.49
TPB,,Consumer Staples,2025-07-01,2025-08-01,1.316867,,98.49
TPB,,Consumer Staples,2025-10-01,2025-11-03,1.316867,,98.49
TPC,,Industrials,2023-03-01,2023-04-03,2.999475,,76.15
TPC,,Industrials,2024-05-01,2024-06-03,2.999475,,76.15
TPC,,Industrials,2025-09-01,2025-12-01,2.999475,,76.15
TPC,,Industrials,2026-04-01,,2.999475,,76.15
TPH,,Industrials,2023-10-02,2023-11-01,0.964831,,29.61
TPL,,Financials,2022-11-01,2023-04-03,0.897843,,231.6
TPST,,Health Care,2023-12-01,2024-01-01,1.235294,,29.64
TPST,,Health Care,2024-02-01,2024-03-01,1.235294,,29.64
TREE,,Financials,2024-07-01,2024-08-01,2.100703,,52.96
TREE,,Financials,2024-09-02,2025-01-01,2.100703,,52.96
TRGP,,Utilities,2022-06-01,2022-08-01,0.607151,,72.82
TRMD,,Energy,2022-07-01,2022-11-01,1.223397,,31.55
TRMD,,Energy,2022-12-01,2023-07-03,1.223397,,31.55
TRQ,,Unknown,2022-06-01,2023-02-01,0.930018,,31.44
TRVI,,Health Care,2025-05-01,2025-08-01,2.24557,,12.82
TRVI,,Health Care,2025-09-01,2026-03-02,2.24557,,12.82
TSAT,,Information Technology,2023-10-02,2023-11-01,1.344031,,18.26
TSEM,,Information Technology,2022-06-01,2022-10-03,3.590654,,171.92
TSEM,,Information Technology,2022-11-01,2022-12-01,3.590654,,171.92
TSEM,,Information Technology,2026-02-02,,3.590654,,171.92
TSHA,,Health Care,2026-02-02,2026-03-02,2.766667,,5.65
TTI,,Energy,2026-04-01,,2.204461,,8.62
TTMI,,Information Technology,2025-09-01,,3.675318,,95.47
TVTX,,Health Care,2022-06-01,2022-07-01,1.863905,,19.36
TVTX,,Health Care,2022-08-01,2022-09-01,1.863905,,19.36
TVTX,,Health Care,2024-12-02,2025-01-01,1.863905,,19.36
TVTX,,Health Care,2025-03-03,2025-07-01,1.863905,,19.36
TWI,,Materials,2022-07-01,2022-09-01,0.772861,,12.02
TWI,,Materials,2022-11-01,2022-12-01,0.772861,,12.02
TWLO,,Information Technology,2025-03-03,2025-04-01,1.085641,,122.74
TWLO,,Information Technology,2025-07-01,2025-09-01,1.085641,,122.74
TWST,,Health Care,2024-04-01,2024-12-02,2.070152,,46.39
TXG,,Health Care,2023-09-01,2023-10-02,0.803095,,62.91
TYRA,,Health Care,2026-04-01,,2.614542,,36.29
UAMY,,Materials,2026-01-01,2026-03-02,2.910256,,9.15
UAMY,,Materials,2026-04-01,2026-05-01,2.910256,,9.15
UAN,,Materials,2022-06-01,2022-12-01,0.380574,,111.15
UBER,,Industrials,2023-08-01,2023-09-01,0.898224,,43.83
UEC,,Materials,2024-03-01,2024-08-01,2.058708,,15.63
UEC,,Materials,2026-03-02,2026-05-01,2.058708,,15.63
UFPT,,Health Care,2023-04-03,2023-06-01,0.718784,,157.75
UFPT,,Health Care,2023-07-03,2023-12-01,0.718784,,157.75
UI,,Information Technology,2025-01-01,2025-12-01,1.505348,,658.23
UMAC,,Information Technology,2025-03-03,2025-05-01,1.822761,,15.13
UMAC,,Information Technology,2025-07-01,2025-10-01,1.822761,,15.13
UMAC,,Information Technology,2025-12-01,2026-01-01,1.822761,,15.13
UNFI,,Consumer Staples,2025-04-01,2025-08-01,1.304085,,30.46
UNM,,Financials,2022-11-01,2023-02-01,0.67342,,41.3
UPB,,Health Care,2026-02-02,2026-04-01,2.901682,,30.16
UPC,,Health Care,2024-10-01,2024-11-01,2.11,,1866.0
UPST,,Financials,2023-09-01,2023-10-02,1.429337,,63.43
UPST,,Financials,2024-01-01,2024-03-01,1.429337,,63.43
UPST,,Financials,2025-03-03,2025-07-01,1.429337,,63.43
UPST,,Financials,2025-08-01,2025-09-01,1.429337,,63.43
URGN,,Health Care,2023-09-01,2023-11-01,1.734201,,29.42
URGN,,Health Care,2026-01-01,2026-02-02,1.734201,,29.42
USAK,,Unknown,2022-08-01,2022-09-01,1.171006,,30.85
USAP,,Unknown,2024-09-02,2024-10-01,1.28765,,43.9
USAP,,Unknown,2024-12-02,2025-01-01,1.28765,,43.9
USAP,,Unknown,2025-02-03,2025-03-03,1.28765,,43.9
USAR,,Materials,2026-04-01,2026-05-01,2.302632,,20.08
USAS,,Materials,2026-02-02,2026-03-02,2.642384,,5.5
USAS,,Materials,2026-05-01,,2.642384,,5.5
USAU,,Materials,2025-08-01,2025-09-01,1.737838,,20.26
USAU,,Materials,2025-10-01,2025-11-03,1.737838,,20.26
USAU,,Materials,2026-02-02,2026-03-02,1.737838,,20.26
USLM,,Materials,2024-12-02,2025-04-01,1.225861,,113.51
USM,,Unknown,2023-12-01,2024-02-01,0.901849,,69.95
USM,,Unknown,2024-03-01,2024-04-01,0.901849,,69.95
USM,,Unknown,2024-07-01,2024-09-02,0.901849,,69.95
USM,,Unknown,2025-05-01,2025-06-02,0.901849,,69.95
USX,,Unknown,2023-05-01,2023-06-01,0.910256,,5.96
UTI,,Consumer Discretionary,2024-03-01,2024-05-01,1.40646,,35.76
UTI,,Consumer Discretionary,2024-06-03,2024-07-01,1.40646,,35.76
UTI,,Consumer Discretionary,2024-08-01,2024-10-01,1.40646,,35.76
UTI,,Consumer Discretionary,2025-07-01,2025-08-01,1.40646,,35.76
UUUU,,Materials,2025-11-03,,2.904656,,17.61
UWMC,,Financials,2023-09-01,2023-10-02,0.827778,,6.58
VAL,,Energy,2022-06-01,2022-10-03,2.101942,,102.24
VAL,,Energy,2022-11-01,2023-02-01,2.101942,,102.24
VAL,,Energy,2023-03-01,2023-04-03,2.101942,,102.24
VAL,,Energy,2026-05-01,,2.101942,,102.24
VC,,Consumer Discretionary,2023-05-01,2023-06-01,0.716592,,156.33
VCEL,,Health Care,2023-12-01,2024-01-01,0.528645,,32.82
VECT,,Unknown,2023-07-03,2023-09-01,2.030357,,16.97
VERA,,Health Care,2024-03-01,2024-04-01,2.057608,,48.83
VERA,,Health Care,2024-06-03,2025-02-03,2.057608,,48.83
VERI,,Information Technology,2025-12-01,2026-01-01,1.673993,,7.3
VERU,,Health Care,2022-08-01,2022-09-01,0.57529,,122.4
VERU,,Health Care,2022-10-03,2023-01-02,0.57529,,122.4
VERX,,Information Technology,2024-01-01,2024-03-01,1.275197,,57.79
VERX,,Information Technology,2025-03-03,2025-04-01,1.275197,,57.79
VET,,Energy,2022-06-01,2023-01-02,1.497807,,22.78
VIAV,,Information Technology,2026-05-01,,2.295909,,34.64
VICR,,Information Technology,2026-04-01,,1.971839,,153.02
VIGL,,Unknown,2025-07-01,2025-08-01,1.084656,,7.88
VIRT,,Financials,2025-03-03,2025-04-01,1.187893,,38.31
VITL,,Consumer Staples,2024-07-01,2025-01-01,1.369687,,42.37
VITL,,Consumer Staples,2025-02-03,2025-04-01,1.369687,,42.37
VIVO,,Information Technology,2022-08-01,2023-02-01,0.580581,,31.58
VKTX,,Health Care,2023-02-01,2023-06-01,1.828749,,54.51
VKTX,,Health Care,2023-08-01,2024-01-01,1.828749,,54.51
VKTX,,Health Care,2024-02-01,2024-11-01,1.828749,,54.51
VKTX,,Health Care,2025-01-01,2025-02-03,1.828749,,54.51
VNOM,,Energy,2022-06-01,2022-08-01,0.626645,,29.67
VNOM,,Energy,2022-09-01,2022-10-03,0.626645,,29.67
VOR,,Health Care,2025-09-01,2025-12-01,1.69527,,39.89
VRDN,,Health Care,2023-02-01,2023-08-01,1.26,,23.73
VRT,,Information Technology,2023-07-03,2025-02-03,1.592729,,126.94
VRTV,,Unknown,2022-06-01,2022-09-01,0.820722,,111.41
VSAT,,Communication Services,2025-10-01,,4.146961,,46.58
VSCO,,Consumer Discretionary,2026-04-01,2026-05-01,2.187692,,62.16
VST,,Utilities,2022-06-01,2022-07-01,1.952875,,68.3
VST,,Utilities,2024-05-01,2024-06-03,1.952875,,68.3
VSTM,,Health Care,2025-07-01,2025-08-01,1.865229,,10.63
VSTM,,Health Care,2025-09-01,2025-12-01,1.865229,,10.63
VSTM,,Health Care,2026-01-01,2026-02-02,1.865229,,10.63
VTNR,,Unknown,2022-06-01,2022-07-01,0.778107,,6.01
VTNR,,Unknown,2022-09-01,2023-03-01,0.778107,,6.01
VTYX,,Health Care,2022-11-01,2022-12-01,3.49505,,9.08
VTYX,,Health Care,2023-02-01,2023-09-01,3.49505,,9.08
VTYX,,Health Care,2025-12-01,2026-03-02,3.49505,,9.08
VVNT,,Unknown,2023-02-01,2023-05-01,0.545699,,11.5
VVPR,,Information Technology,2025-07-01,2025-08-01,2.947712,,6.04
VYGR,,Health Care,2023-07-03,2023-08-01,1.092014,,12.05
VZIO,,Unknown,2024-09-02,2024-10-01,1.003643,,11.0
VZLA,,Materials,2026-02-02,2026-04-01,2.404145,,6.57
W,,Consumer Discretionary,2026-01-01,2026-02-02,1.572571,,112.55
WEAV,,Information Technology,2023-07-03,2023-10-02,1.676471,,12.74
WEAV,,Information Technology,2024-01-01,2024-02-01,1.676471,,12.74
WEAV,,Information Technology,2024-03-01,2024-05-01,1.676471,,12.74
WFRD,,Industrials,2022-07-01,2022-08-01,1.25292,,129.25
WFRD,,Industrials,2023-01-02,2024-01-01,1.25292,,129.25
WFRD,,Industrials,2024-06-03,2024-07-01,1.25292,,129.25
WGS,,Health Care,2024-07-01,2024-09-02,2.180453,,129.19
WGS,,Health Care,2025-06-02,2025-11-03,2.180453,,129.19
WIMI,,Communication Services,2025-02-03,2025-03-03,2.674219,,24.0
WINA,,Consumer Discretionary,2023-06-01,2023-07-03,0.675416,,405.3
WINA,,Consumer Discretionary,2023-12-01,2024-01-01,0.675416,,405.3
WING,,Consumer Discretionary,2023-05-01,2023-09-01,1.277896,,407.47
