ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date,regime_at_entry,sector,confidence_tier,cap_band,vol_band,hold_duration_band,win_loss_outcome,universe_tier,smart_money_signal_present,vix_at_entry,entry_atr_ratio,mae_bucket,mfe_bucket,regime_changed_during_hold,earnings_during_hold,circuit_breaker_active_during_hold,news_sentiment_shift_during_hold,8K_filed_during_hold,day_of_week_at_entry,days_from_quarter_end_at_entry,vix_term_structure,hy_oas_band_at_entry,adv_bucket,volume_rank_within_sector,sector_momentum_vs_spy_at_entry
CG,stochrsi_oversold,2022-06-21,long,31.8537,atr_trail_1x,2.1476,True,8,32.5378,2022-06-29,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.05280705224196875,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,9,unknown,no_data,25_100M,unknown,no_data
FLR,stochrsi_oversold,2022-06-22,long,24.2373,atr_trail_1x,-4.7644,False,7,23.0825,2022-06-29,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.056652349890458094,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,wed,8,unknown,no_data,25_100M,unknown,no_data
SWIM,stochrsi_oversold,2022-07-01,long,6.6746,atr_trail_1x,-10.3916,False,5,5.981,2022-07-06,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.10391633955592845,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,91,unknown,no_data,5_25M,unknown,no_data
GNRC,stochrsi_oversold,2022-06-21,long,204.2751,atr_trail_1x,2.0859,True,9,208.5361,2022-06-30,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.0816340317542373,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,tue,9,unknown,no_data,100_500M,unknown,no_data
BAM,stochrsi_oversold,2022-06-21,long,43.2074,atr_trail_1x,2.4608,True,9,44.2707,2022-06-30,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,unknown,no,0.0,0.03682471058198364,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,tue,9,unknown,no_data,25_100M,unknown,no_data
PSX,stochrsi_oversold,2022-07-05,long,80.1408,atr_trail_1x,-3.7319,False,9,77.15,2022-07-14,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.057812000878453916,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,87,unknown,no_data,100_500M,unknown,no_data
SWIM,stochrsi_oversold,2022-09-07,long,5.373,atr_trail_1x,-4.2492,False,6,5.1447,2022-09-13,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0984180160059557,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,wed,23,unknown,no_data,lt_5M,unknown,no_data
BDX,stochrsi_oversold,2022-06-21,long,235.9172,atr_trail_1x,3.7041,True,3,244.6557,2022-06-24,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.026275744201779267,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,9,unknown,no_data,100_500M,unknown,no_data
BAM,stochrsi_oversold,2022-09-06,long,47.2598,atr_trail_1x,-0.5047,False,1,47.0213,2022-09-07,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,unknown,no,0.0,0.024955670569913543,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,24,unknown,no_data,25_100M,unknown,no_data
SGH,stochrsi_oversold,2022-09-07,long,17.5573,atr_trail_1x,1.5412,True,6,17.8279,2022-09-13,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.04387348852044448,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,wed,23,unknown,no_data,5_25M,unknown,no_data
HBAN,stochrsi_oversold,2023-03-20,long,11.16,atr_trail_1x,-6.0938,False,4,10.4799,2023-03-24,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1a,no,0.0,0.06865591397849462,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,11,unknown,no_data,100_500M,unknown,no_data
IFF,stochrsi_oversold,2023-05-22,long,83.2685,atr_trail_1x,-2.8259,False,2,80.9154,2023-05-24,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.028259185646432924,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,39,unknown,normal_3_5,100_500M,unknown,no_data
SGH,stochrsi_oversold,2023-07-24,long,25.4221,atr_trail_1x,2.3777,True,15,26.0266,2023-08-08,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03461948462164809,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
REZI,stochrsi_oversold,2023-08-09,long,15.9639,atr_trail_1x,-0.1596,False,5,15.9384,2023-08-14,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.03626933268186345,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,wed,52,unknown,normal_3_5,5_25M,unknown,no_data
UUUU,stochrsi_oversold,2023-10-09,long,7.6395,atr_trail_1x,-3.2529,False,3,7.391,2023-10-12,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.05695398913541462,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,83,unknown,normal_3_5,25_100M,unknown,no_data
BHVN,stochrsi_oversold,2024-11-18,long,45.3068,atr_trail_1x,-9.9473,False,7,40.8,2024-11-25,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.05840403648017516,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,43,unknown,compressed_lt_3,25_100M,unknown,no_data
FLR,stochrsi_oversold,2024-12-20,long,50.172,atr_trail_1x,-2.2647,False,10,49.0357,2024-12-30,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03583672167742964,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,11,unknown,compressed_lt_3,100_500M,unknown,no_data
GNRC,stochrsi_oversold,2024-12-20,long,155.9803,atr_trail_1x,0.4235,True,19,156.6408,2025-01-08,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03292338840225336,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,11,unknown,compressed_lt_3,100_500M,unknown,no_data
IFF,stochrsi_oversold,2024-12-20,long,85.5653,atr_trail_1x,-2.0519,False,10,83.8096,2024-12-30,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02051883181616847,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,fri,11,unknown,compressed_lt_3,100_500M,unknown,no_data
TNXP,stochrsi_oversold,2026-01-05,long,15.2248,atr_trail_1x,1.8076,True,9,15.5,2026-01-14,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.07803058168251799,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,85,unknown,compressed_lt_3,5_25M,unknown,no_data
IDYA,stochrsi_oversold,2026-01-29,long,33.0034,atr_trail_1x,-2.4646,False,4,32.19,2026-02-02,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.045383202942727116,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,thu,61,unknown,compressed_lt_3,25_100M,unknown,no_data
CCEP,stochrsi_oversold,2025-09-02,long,87.2882,atr_trail_1x,1.372,True,6,88.4858,2025-09-08,neutral,Consumer Staples,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1c,no,0.0,0.01840913204763072,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,tue,28,unknown,compressed_lt_3,100_500M,unknown,no_data
VIVO,stochrsi_oversold,2026-03-19,long,2.3465,atr_trail_1x,41.0612,True,47,3.31,2026-05-05,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,unknown,no,0.0,0.8828041764329854,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,thu,12,unknown,normal_3_5,25_100M,unknown,no_data
BHVN,stochrsi_oversold,2026-03-23,long,8.5905,atr_trail_1x,-4.5599,False,7,8.1988,2026-03-30,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.08848146208020487,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,8,unknown,normal_3_5,5_25M,unknown,no_data
CCEP,stochrsi_oversold,2026-03-23,long,92.4298,atr_trail_1x,-1.6826,False,7,90.8746,2026-03-30,neutral,Consumer Staples,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.026941527516017562,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,8,unknown,normal_3_5,100_500M,unknown,no_data
UUUU,stochrsi_oversold,2022-05-12,long,5.6955,atr_trail_2x,9.9113,True,29,6.26,2022-06-10,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,unknown,no,0.0,0.11883065578087963,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,no,thu,49,unknown,no_data,25_100M,unknown,no_data
AWK,stochrsi_oversold,2022-05-05,long,147.0989,atr_trail_2x,0.6738,True,36,148.09,2022-06-10,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02905392222511521,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,thu,56,unknown,no_data,100_500M,unknown,no_data
RF,stochrsi_oversold,2022-05-12,long,20.0923,atr_trail_2x,2.1784,True,29,20.53,2022-06-10,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03979633989140118,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,49,unknown,no_data,100_500M,unknown,no_data
UUUU,stochrsi_oversold,2022-06-22,long,5.283,atr_trail_2x,-8.3294,False,8,4.843,2022-06-30,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.10092750331251182,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,wed,8,unknown,no_data,25_100M,unknown,no_data
CG,stochrsi_oversold,2022-06-21,long,31.8537,atr_trail_2x,-2.7882,False,9,30.9656,2022-06-30,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.05280705224196875,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,9,unknown,no_data,25_100M,unknown,no_data
FLR,stochrsi_oversold,2022-06-22,long,24.2373,atr_trail_2x,-10.4064,False,14,21.7151,2022-07-06,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.056652349890458094,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,wed,8,unknown,no_data,25_100M,unknown,no_data
SWIM,stochrsi_oversold,2022-07-01,long,6.6746,atr_trail_2x,-17.5038,False,27,5.5063,2022-07-28,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.10391633955592845,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,91,unknown,no_data,5_25M,unknown,no_data
GNRC,stochrsi_oversold,2022-06-21,long,204.2751,atr_trail_2x,-0.2524,False,24,203.7596,2022-07-15,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.0816340317542373,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,tue,9,unknown,no_data,100_500M,unknown,no_data
BAM,stochrsi_oversold,2022-06-21,long,43.2074,atr_trail_2x,-0.2317,False,23,43.1073,2022-07-14,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,unknown,no,0.0,0.03682471058198364,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,tue,9,unknown,no_data,25_100M,unknown,no_data
PSX,stochrsi_oversold,2022-07-05,long,80.1408,atr_trail_2x,1.9581,True,31,81.71,2022-08-05,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.057812000878453916,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,87,unknown,no_data,100_500M,unknown,no_data
SWIM,stochrsi_oversold,2022-09-07,long,5.373,atr_trail_2x,-13.2816,False,13,4.6594,2022-09-20,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0984180160059557,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,wed,23,unknown,no_data,lt_5M,unknown,no_data
BDX,stochrsi_oversold,2022-06-21,long,235.9172,atr_trail_2x,1.4409,True,21,239.3165,2022-07-12,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.026275744201779267,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,9,unknown,no_data,100_500M,unknown,no_data
BAM,stochrsi_oversold,2022-09-06,long,47.2598,atr_trail_2x,3.4639,True,9,48.8969,2022-09-15,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,unknown,no,0.0,0.024955670569913543,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,24,unknown,no_data,25_100M,unknown,no_data
SGH,stochrsi_oversold,2022-09-07,long,17.5573,atr_trail_2x,-2.6286,False,13,17.0958,2022-09-20,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.04387348852044448,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,wed,23,unknown,no_data,5_25M,unknown,no_data
HBAN,stochrsi_oversold,2023-03-20,long,11.16,atr_trail_2x,-2.2622,False,36,10.9075,2023-04-25,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1a,no,0.0,0.06865591397849462,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,11,unknown,no_data,100_500M,unknown,no_data
IFF,stochrsi_oversold,2023-05-22,long,83.2685,atr_trail_2x,-5.6518,False,3,78.5623,2023-05-25,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.028259185646432924,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,39,unknown,normal_3_5,100_500M,unknown,no_data
SGH,stochrsi_oversold,2023-07-24,long,25.4221,atr_trail_2x,-1.0581,False,16,25.1531,2023-08-09,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03461948462164809,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
REZI,stochrsi_oversold,2023-08-09,long,15.9639,atr_trail_2x,1.513,True,29,16.2054,2023-09-07,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.03626933268186345,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,wed,52,unknown,normal_3_5,5_25M,unknown,no_data
UUUU,stochrsi_oversold,2023-10-09,long,7.6395,atr_trail_2x,-3.1457,False,29,7.3992,2023-11-07,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.05695398913541462,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,83,unknown,normal_3_5,25_100M,unknown,no_data
BHVN,stochrsi_oversold,2024-11-18,long,45.3068,atr_trail_2x,-9.9473,False,7,40.8,2024-11-25,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.05840403648017516,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,43,unknown,compressed_lt_3,25_100M,unknown,no_data
FLR,stochrsi_oversold,2024-12-20,long,50.172,atr_trail_2x,-3.0561,False,19,48.6387,2025-01-08,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03583672167742964,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,11,unknown,compressed_lt_3,100_500M,unknown,no_data
GNRC,stochrsi_oversold,2024-12-20,long,155.9803,atr_trail_2x,-0.4426,False,34,155.29,2025-01-23,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03292338840225336,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,11,unknown,compressed_lt_3,100_500M,unknown,no_data
IFF,stochrsi_oversold,2024-12-20,long,85.5653,atr_trail_2x,-4.1038,False,17,82.0539,2025-01-06,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02051883181616847,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,fri,11,unknown,compressed_lt_3,100_500M,unknown,no_data
TNXP,stochrsi_oversold,2026-01-05,long,15.2248,atr_trail_2x,9.6491,True,30,16.6939,2026-02-04,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.07803058168251799,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,85,unknown,compressed_lt_3,5_25M,unknown,no_data
IDYA,stochrsi_oversold,2026-01-29,long,33.0034,atr_trail_2x,-5.407,False,13,31.2189,2026-02-11,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.045383202942727116,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,thu,61,unknown,compressed_lt_3,25_100M,unknown,no_data
CCEP,stochrsi_oversold,2025-09-02,long,87.2882,atr_trail_2x,0.868,True,14,88.0458,2025-09-16,neutral,Consumer Staples,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1c,no,0.0,0.01840913204763072,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,tue,28,unknown,compressed_lt_3,100_500M,unknown,no_data
VIVO,stochrsi_oversold,2026-03-19,long,2.3465,atr_trail_2x,41.0612,True,47,3.31,2026-05-05,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,unknown,no,0.0,0.8828041764329854,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,thu,12,unknown,normal_3_5,25_100M,unknown,no_data
BHVN,stochrsi_oversold,2026-03-23,long,8.5905,atr_trail_2x,10.8673,True,35,9.5241,2026-04-27,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.08848146208020487,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,8,unknown,normal_3_5,5_25M,unknown,no_data
CCEP,stochrsi_oversold,2026-03-23,long,92.4298,atr_trail_2x,2.1898,True,37,94.4538,2026-04-29,neutral,Consumer Staples,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.026941527516017562,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,8,unknown,normal_3_5,100_500M,unknown,no_data
UUUU,stochrsi_oversold,2022-05-12,long,5.6955,fixed_4r_2r,47.5323,True,491,8.4027,2023-09-15,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,unknown,no,0.0,0.11883065578087963,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,no,thu,49,unknown,no_data,25_100M,unknown,no_data
AWK,stochrsi_oversold,2022-05-05,long,147.0989,fixed_4r_2r,-5.8108,False,40,138.5513,2022-06-14,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02905392222511521,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,thu,56,unknown,no_data,100_500M,unknown,no_data
RF,stochrsi_oversold,2022-05-12,long,20.0923,fixed_4r_2r,-7.9593,False,35,18.4931,2022-06-16,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03979633989140118,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,49,unknown,no_data,100_500M,unknown,no_data
UUUU,stochrsi_oversold,2022-06-22,long,5.283,fixed_4r_2r,40.371,True,64,7.4158,2022-08-25,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.10092750331251182,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,wed,8,unknown,no_data,25_100M,unknown,no_data
CG,stochrsi_oversold,2022-06-21,long,31.8537,fixed_4r_2r,21.1228,True,38,38.5821,2022-07-29,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.05280705224196875,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,9,unknown,no_data,25_100M,unknown,no_data
FLR,stochrsi_oversold,2022-06-22,long,24.2373,fixed_4r_2r,22.6609,True,127,29.7297,2022-10-27,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.056652349890458094,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,wed,8,unknown,no_data,25_100M,unknown,no_data
SWIM,stochrsi_oversold,2022-07-01,long,6.6746,fixed_4r_2r,-20.7833,False,31,5.2874,2022-08-01,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.10391633955592845,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,91,unknown,no_data,5_25M,unknown,no_data
GNRC,stochrsi_oversold,2022-06-21,long,204.2751,fixed_4r_2r,32.6536,True,42,270.9783,2022-08-02,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.0816340317542373,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,tue,9,unknown,no_data,100_500M,unknown,no_data
BAM,stochrsi_oversold,2022-06-21,long,43.2074,fixed_4r_2r,14.7299,True,38,49.5718,2022-07-29,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,unknown,no,0.0,0.03682471058198364,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,tue,9,unknown,no_data,25_100M,unknown,no_data
PSX,stochrsi_oversold,2022-07-05,long,80.1408,fixed_4r_2r,23.1248,True,106,98.6732,2022-10-19,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.057812000878453916,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,87,unknown,no_data,100_500M,unknown,no_data
SWIM,stochrsi_oversold,2022-09-07,long,5.373,fixed_4r_2r,-19.6836,False,15,4.3154,2022-09-22,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0984180160059557,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,wed,23,unknown,no_data,lt_5M,unknown,no_data
BDX,stochrsi_oversold,2022-06-21,long,235.9172,fixed_4r_2r,10.5103,True,49,260.7128,2022-08-09,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.026275744201779267,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,9,unknown,no_data,100_500M,unknown,no_data
BAM,stochrsi_oversold,2022-09-06,long,47.2598,fixed_4r_2r,-5.1414,False,17,44.83,2022-09-23,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,unknown,no,0.0,0.024955670569913543,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,24,unknown,no_data,25_100M,unknown,no_data
SGH,stochrsi_oversold,2022-09-07,long,17.5573,fixed_4r_2r,-8.7747,False,16,16.0167,2022-09-23,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.04387348852044448,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,wed,23,unknown,no_data,5_25M,unknown,no_data
HBAN,stochrsi_oversold,2023-03-20,long,11.16,fixed_4r_2r,-13.7312,False,45,9.6276,2023-05-04,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1a,no,0.0,0.06865591397849462,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,11,unknown,no_data,100_500M,unknown,no_data
IFF,stochrsi_oversold,2023-05-22,long,83.2685,fixed_4r_2r,-5.6518,False,3,78.5623,2023-05-25,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.028259185646432924,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,39,unknown,normal_3_5,100_500M,unknown,no_data
SGH,stochrsi_oversold,2023-07-24,long,25.4221,fixed_4r_2r,-6.9239,False,24,23.6619,2023-08-17,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03461948462164809,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
REZI,stochrsi_oversold,2023-08-09,long,15.9639,fixed_4r_2r,-7.2539,False,65,14.8059,2023-10-13,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.03626933268186345,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,wed,52,unknown,normal_3_5,5_25M,unknown,no_data
UUUU,stochrsi_oversold,2023-10-09,long,7.6395,fixed_4r_2r,-11.3908,False,86,6.7693,2024-01-03,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.05695398913541462,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,83,unknown,normal_3_5,25_100M,unknown,no_data
BHVN,stochrsi_oversold,2024-11-18,long,45.3068,fixed_4r_2r,-11.6808,False,25,40.0146,2024-12-13,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.05840403648017516,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,43,unknown,compressed_lt_3,25_100M,unknown,no_data
